usat :/story/cruiselog/2014/08/13/love-boat-cast-to-christen-regal-princess/13997337/
usat :/traveltips.usatoday.com/top-beaches-connecticut-61287.html
usat :/picture-gallery/travel/destinations/2014/06/13/top-20-coffee-shops-in-america/10473481/
usat :/story/todayinthesky/2014/09/08/plane-spotters-allege-harassment-at-connecticut-airport/152707
usat :/traveltips.usatoday.com/delta-airlines-rules-carry-womens-makeup-61848.html
usat :/story/travel/destinations/10greatplaces/2014/07/31/food-festival/13408615/
usat :/picture-gallery/travel/2013/10/11/photos-the-week-in-travel/1571043/
usat :/story/travel/hotels/2014/10/06/hilton-waldorf-astoria/16799897/
usat :/story/todayinthesky/2014/08/28/qatar-airways-airbus-a350-xwb/14727949/
usat :/story/travel/destinations/2014/09/02/ken-burns-shenandoah-national-park/14954413/
usat :/picture-gallery/travel/destinations/2014/04/10/dont-miss-national-park-activities/7549795/
usat :/story/travel/destinations/2014/09/05/broadmoor-hotel-resort-colorado-springs/15073741/
usat :/media/cinematic/gallery/12680891/
usat :/media/cinematic/gallery/12479889/
usat :/usatoday30.usatoday.com/travel/hotels/2009-11-17-hoteltipping17_st_n.htm
usat :/picture-gallery/travel/columnist/greatamericanbites/2014/08/13/bojangles-does-fast-food-fried
usat :/traveltips.usatoday.com/fly-standby-lastminute-cheap-flights-62367.html
usat :/traveltips.usatoday.com/5-largest-cities-texas-63099.html
usat :/picture-gallery/travel/columnist/greatamericanbites/2014/10/08/french-sandwiches-at-east-vill
usat :/traveltips.usatoday.com/time-whale-watching-massachusetts-16460.html
usat :/story/todayinthesky/2014/08/25/south-napa-earthquake-airport-damage/14565953/
usat :/story/travel/destinations/2014/09/25/romantic-beach-vacation/16148569/
usat :/picture-gallery/travel/2013/10/31/best-vehicles-for-holiday-road-trips/3329879/
usat :/story/travel/destinations/2014/09/29/ken-burns-grand-canyon-national-park/16416639/
usat :/picture-gallery/travel/columnist/greatamericanbites/2014/09/24/legendary-meat-pies-at-hartley
usat :/story/cruiselog/2014/09/22/princess-cruises-cancels-cabo-san-lucas-port-call/16045091/
usat :/story/todayinthesky/2014/07/14/boeing-to-pack-fliers-tight-on-high-demsn.comnsity-737-model/1
usat :/traveltips.usatoday.com/mail-frozen-refrigerated-food-61211.html
usat :/story/travel/columnist/cox/2014/09/14/pilot-pay-regional-airlines-aviation-careers/14634193/
usat :/story/todayinthesky/2014/08/11/delta-waives-change-fees-as-storm-targets-nyc-mid-atlantic/139
usat :/traveltips.usatoday.com/time-should-arrive-before-domestic-flight-61227.html
usat :/story/travel/advice/2013/01/30/10-things-you-need-to-know-about-home-swapping/1877345/
usat :/traveltips.usatoday.com/size-liquid-can-plane-59441.html
usat :/primary-flex/picture-gallery/travel/cruises/2014/08/19/cruise-ship-tours-scenic-cruises-sceni
usat :/traveltips.usatoday.com/change-airline-tickets-united-airlines-flight-schedules-62721.html
usat :/story/cruiselog/2014/09/19/masterchef-courtney-lapresi-holland-america/15896849/
usat :/travel/flights
usat :/traveltips.usatoday.com/much-tip-cab-driver-61137.html
usat :/traveltips.usatoday.com/reset-tsa-lock-61338.html
usat :/story/cruiselog/2014/10/02/crystal-symphony-makeover-cruises/16575067/
usat :/story/todayinthesky/2014/07/29/delta-adding-free-in-flight-entertainment-for-all-fliers/13310
usat :/story/travel/destinations/10greatplaces/2014/09/05/hidden-places/15068795/
usat :/traveltips.usatoday.com/prescription-medicine-rules-airplane-travel-1593.html
usat :/story/travel/destinations/2014/08/22/pocono-mountains-resort-pennsylvania/14390023/
usat :/story/travel/flights/2014/08/19/tsa-fees-airlines-overcharge/14296821/
usat :/traveltips.usatoday.com/airline-rules-locked-luggage-61495.html
usat :/traveltips.usatoday.com/pack-trip-ireland-september-17308.html
usat :/story/todayinthesky/2014/09/30/air-china-becomes-second-airline-to-get-a-boeing-747-8i/164728
usat :/traveltips.usatoday.com/renew-child-passport-usa-1700.html
usat :/traveltips.usatoday.com/long-boil-water-purification-62933.html
usat :/traveltips.usatoday.com/air-travel-wine-bottles-11206.html
usat :/story/cruiselog/2014/08/25/royal-caribbean-robot-bartenders/14531565/
usat :/story/todayinthesky/2014/09/12/southwest-costa-rica-is-newest-international-destination/15504
usat :/videos/travel/advice/2013/05/29/2367523/
usat :/picture-gallery/travel/flights/2014/07/24/airport-dogs-calm-anxious-travelers/13094097/
usat :/videos/travel/2014/09/16/15705925/
usat :/story/travel/columnist/mcgee/2013/08/07/airline-seats-premium-economy/2624489/
usat :/picture-gallery/travel/2014/10/15/animals-gather-at-african-watering-hole/17292875/
usat :/story/travel/columnist/cox/2014/08/11/autopilot-control-takeoff-cruising-landing/13921511/
usat :/story/todayinthesky/2014/08/19/delta-adding-boeing-717s-to-delta-shuttle-mix/14276547/
usat :/videos/travel/2014/07/24/13106527/
usat :/story/travel/destinations/2014/08/23/what-to-tip-in-europe/14447597/
usat :/traveltips.usatoday.com/identification-baby-need-board-plane-59809.html
usat :/story/travel/columnist/cox/2014/09/07/flying-extreme-temperatures/14348569/
usat :/picture-gallery/travel/cruises/2014/07/30/photos-decadent-desserts-coming-to-princess-ships/1
usat :/traveltips.usatoday.com/four-main-parks-disney-world-florida-37484.html
usat :/picture-gallery/travel/destinations/10greatplaces/2014/08/14/native-american-powwows-wow-trav
usat :/story/todayinthesky/2014/09/10/dubais-bold-plan-to-build-the-worlds-biggest-airport/15376795/
usat :/picture-gallery/travel/destinations/2014/04/11/best-girls-trips-readers-choice-winners/682052
usat :/traveltips.usatoday.com/carryon-luggage-size-limitations-united-airlines-62912.html
usat :/story/travel/destinations/10greatplaces/2014/09/19/wildlife-animals/15824117/
usat :/topic/d796ee39-e3bc-4c61-99bc-26b9f57800ed/the-bucket-list-destinations/
usat :/picture-gallery/travel/destinations/2013/11/01/breakfast-plates-around-the-world/3356649/
usat :/traveltips.usatoday.com/much-airline-ticket-dogs-62519.html
usat :/media/cinematic/gallery/7020603/
usat :/traveltips.usatoday.com/places-stay-new-jersey-close-new-york-city-55174.html
usat :/traveltips.usatoday.com/top-10-haunted-places-north-carolina-102262.html
usat :/picture-gallery/travel/destinations/2014/03/06/photo-tour-beautiful-south-carolina/5971105/
usat :/traveltips.usatoday.com/carryon-rules-airways-62982.html
usat :/media/cinematic/gallery/12669081/
usat :/traveltips.usatoday.com/air-travel-safer-car-travel-1581.html
usat :/traveltips.usatoday.com/day-week-book-airline-flights-61103.html
usat :/story/todayinthesky/2014/09/10/air-new-zealand-set-for-its-last-ever-boeing-747-flight/153961
usat :/story/travel/columnist/cox/2014/08/17/regional-jets-airline-safety/14073599/
usat :/traveltips.usatoday.com/time-book-hotel-rooms-18299.html
usat :/traveltips.usatoday.com/coney-island-subway-11833.html
usat :/picture-gallery/travel/destinations/10greatplaces/2014/07/18/best-beach-parks-across-the-usa/
usat :/picture-gallery/travel/cruises/2014/10/09/first-look-silversea-cruises-revamped-silver-galapa
usat :/media/cinematic/gallery/12664637/
usat :/story/travel/2014/09/29/travel-damages-fees-refunds/16222489/
usat :/traveltips.usatoday.com/exchange-foreign-currency-currency-21178.html
usat :/picture-gallery/travel/destinations/2013/08/09/top-15-craft-beer-breweries-in-the-usa/2636915
usat :/story/todayinthesky/2014/09/08/boeing-gets-multi-billion-dollar-order-for-high-density-737/15
usat :/videos/travel/destinations/2014/09/22/15820855/
usat :/story/travel/destinations/2013/06/20/five-exotic-places-you-can-go-without-a-us-passport/2438
usat :/story/todayinthesky/2014/10/13/ex-pilot-wore-old-uniform-badge-to-cut-security-lines/17187347
usat :/story/travel/destinations/10greatplaces/2014/08/22/ice-cream-shop-creamery/14397259/
usat :/story/travel/destinations/2014/09/08/ken-burns-haleakala-hawaii-volcanoes-national-park/15273
usat :/traveltips.usatoday.com/places-exchange-money-21176.html
usat :/traveltips.usatoday.com/time-visit-europe-16032.html
usat :/videos/travel/destinations/2014/08/08/13735923/
usat :/picture-gallery/travel/flights/2014/05/01/first-flights-land-at-massive-new-hub-airport-in-do
usat :/traveltips.usatoday.com/all-inclusive-beach-vacations-florida-15496.html
usat :/picture-gallery/travel/destinations/2014/04/29/10-destinations-with-ideal-weather/8417947/
usat :/traveltips.usatoday.com/average-cost-hawaii-vacation-two-34699.html
usat :/story/cruiselog/2014/08/19/japan-cruise-pros-cons/14236267/
usat :/story/travel/news/2014/09/21/travel-offers-consumer-complaints/15831195/
usat :/picture-gallery/travel/flights/2013/06/17/scenes-from-the-2013-paris-air-show/2430069/
usat :/story/todayinthesky/2014/08/13/finnair-unveils-airbus-a350-interior-inaugural-routes/14007545
usat :/picture-gallery/travel/destinations/2014/08/29/americas-best-specialty-food-festivals/1421978
usat :/story/cruiselog/2014/09/26/deal-watch-royal-caribbean/16261025/
usat :/story/travel/flights/2014/08/03/fliers-scam-airlines-pets-service-dogs/13325733/
usat :/media/cinematic/gallery/14329893/
usat :/story/travel/cruises/2014/08/15/japan-cruise-diamond-princess/14053229/
usat :/picture-gallery/travel/destinations/2014/08/26/get-swept-away-rafting-gauley-river/14629949/
usat :/primary-flex/picture-gallery/travel/flights/2014/09/08/southwest-unveils-first-new-look-since
usat :/primary-flex/picture-gallery/travel/flights/2014/09/30/qantas-debuts-giant-airbus-a380-on-syd
usat :/traveltips.usatoday.com/can-hair-straightener-plane-61595.html
usat :sequencer/interactive/14048433/an-insiders-guide-to-atlanta/
usat :/traveltips.usatoday.com/ways-carry-suit-airplane-106813.html
usat :/traveltips.usatoday.com/safe-citizens-travel-cabo-san-lucas-11273.html
usat :/traveltips.usatoday.com/travelers-checks-24544.html
usat :/story/travel/flights/2014/10/14/work-your-perks-free-flight-internet/17217953/
usat :/story/travel/destinations/2014/07/31/mustang-monument-resort-nevada/13406977/
usat :sequencer/interactive/16613099/an-insiders-guide-to-raleighdurham/
usat :/picture-gallery/travel/hotels/2014/09/23/cool-hotels-with-illustrious-owners/16102971/
usat :/story/todayinthesky/2014/09/30/faa-boeing-wi-fi-cockpit-display/16502011/
usat :/videos/travel/cruises/2014/07/24/12993101/
usat :/primary-flex/picture-gallery/travel/destinations/2014/08/29/americas-best-specialty-food-fest
usat :/picture-gallery/travel/destinations/2014/04/17/photo-tour-beautiful-maryland/7740359/
usat :/traveltips.usatoday.com/mountains-basins-section-texas-102248.html
usat :/travel/destinations/gallery/touring_vegas_top_five_buffets
usat :/story/travel/cruises/2013/02/26/titanic-ii-will-be-built/1948935/
usat :/traveltips.usatoday.com/closest-beaches-atlanta-106650.html
usat :/story/travel/advice/2013/01/16/best-ways-to-carry-money-while-traveling/1839433/
usat :/media/cinematic/gallery/13726209/
usat :/story/todayinthesky/2014/09/25/first-look-etihad-shows-off-new-paint-scheme-on-its-a380/16212
usat :/traveltips.usatoday.com/food-allowance-airlines-13441.html
usat :/traveltips.usatoday.com/top-ten-places-tennessee-100050.html
usat :/traveltips.usatoday.com/rvs-gas-mileage-21114.html
usat :/picture-gallery/travel/cruises/cruiselog/2014/06/18/10-great-cruise-ports-youve-never-heard-o
usat :/picture-gallery/travel/flights/2013/02/06/boeings-777-300er-flies-for-american/1896363/
usat :/traveltips.usatoday.com/top-10-places-visit-north-carolina-103298.html
usat :/media/cinematic/gallery/16150209/
usat :/travel/flights/gallery/regional_aircraft_in_airline_fleets
usat :/traveltips.usatoday.com/cheapest-time-travel-europe-18531.html
usat :/traveltips.usatoday.com/airplane-carry-rules-chewing-tobacco-106780.html
usat :/media/cinematic/gallery/15702627/
usat :/media/cinematic/gallery/14345301/
usat :/traveltips.usatoday.com/can-speak-british-english-110833.html
usat :/traveltips.usatoday.com/time-panama-canal-17596.html
usat :/picture-gallery/travel/flights/2014/07/16/berlin-brandenburg-airport-not-open-for-business/12
usat :/traveltips.usatoday.com/american-airline-ticket-cancellation-policies-15665.html
usat :/story/todayinthesky/2014/09/09/the-animals-stay-frontier-reveals-new-paint-scheme/15329525/
usat :/traveltips.usatoday.com/time-travel-bali-16326.html
usat :/media/cinematic/gallery/11274741/
usat :/traveltips.usatoday.com/top-ten-places-eat-jacksonville-florida-61303.html
